ip.session_id,meta.direction,ip.pkts_per_flow,duration,ip.header_len,ip.payload_len,ip.avg_bytes_tot_len,time_between_pkts_sum,time_between_pkts_avg,time_between_pkts_max,time_between_pkts_min,time_between_pkts_std,"(-0.001, 50.0]","(50.0, 100.0]","(100.0, 150.0]","(150.0, 200.0]","(200.0, 250.0]","(250.0, 300.0]","(300.0, 350.0]","(350.0, 400.0]","(400.0, 450.0]","(450.0, 500.0]","(500.0, 550.0]",tcp_pkts_per_flow,pkts_rate,tcp_bytes_per_flow,byte_rate,tcp.tcp_session_payload_up_len,tcp.tcp_session_payload_down_len,"(-0.001, 150.0]","(150.0, 300.0]","(300.0, 450.0]","(450.0, 600.0]","(600.0, 750.0]","(750.0, 900.0]","(900.0, 1050.0]","(1050.0, 1200.0]","(1200.0, 1350.0]","(1350.0, 1500.0]","(1500.0, 10000.0]",tcp.fin,tcp.syn,tcp.rst,tcp.psh,tcp.ack,tcp.urg,sport_g,sport_le,dport_g,dport_le,mean_tcp_pkts,std_tcp_pkts,min_tcp_pkts,max_tcp_pkts,entropy_tcp_pkts,mean_tcp_len,std_tcp_len,min_tcp_len,max_tcp_len,entropy_tcp_len,ssl.tls_version,malware
88,0,1,2.3025929927825928,20,24,42.0,0.04506111145019531,0.04506111145019531,0.04506111145019531,0.04506111145019531,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4342929919158398,0.0,0.4342929919158398,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
88,1,1,2.3025989532470703,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43429186771314376,0.0,0.43429186771314376,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32778.0,0.0,32778.0,32778.0,0.0,0.0,0.0,0.0,0.0,0,0,1
89,0,1,2.3026769161224365,20,24,42.0,0.07796287536621094,0.07796287536621094,0.07796287536621094,0.07796287536621094,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4342771636778021,0.0,0.4342771636778021,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
89,1,1,2.302683115005493,20,20,42.0,0.006198883056640625,0.006198883056640625,0.006198883056640625,0.006198883056640625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4342759945923408,0.0,0.4342759945923408,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1090.0,0.0,1090.0,1090.0,0.0,0.0,0.0,0.0,0.0,0,0,1
90,0,1,2.3029489517211914,20,24,42.0,0.2658367156982422,0.2658367156982422,0.2658367156982422,0.2658367156982422,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4342258647342635,0.0,0.4342258647342635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
90,1,1,2.302954912185669,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4342247408790685,0.0,0.4342247408790685,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8333.0,0.0,8333.0,8333.0,0.0,0.0,0.0,0.0,0.0,0,0,1
91,0,1,2.302993059158325,20,24,42.0,0.03814697265625,0.03814697265625,0.03814697265625,0.03814697265625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43421754834357595,0.0,0.43421754834357595,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
91,1,1,2.302999973297119,20,20,42.0,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43421624472202547,0.0,0.43421624472202547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1165.0,0.0,1165.0,1165.0,0.0,0.0,0.0,0.0,0.0,0,0,1
92,0,1,2.3030290603637695,20,24,42.0,0.029087066650390625,0.029087066650390625,0.029087066650390625,0.029087066650390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4342107606067495,0.0,0.4342107606067495,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
92,1,1,2.303035020828247,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43420963682973746,0.0,0.43420963682973746,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21571.0,0.0,21571.0,21571.0,0.0,0.0,0.0,0.0,0.0,0,0,1
93,0,1,2.30309796333313,20,24,42.0,0.0629425048828125,0.0629425048828125,0.0629425048828125,0.0629425048828125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43419777009952387,0.0,0.43419777009952387,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
93,1,1,2.3031060695648193,20,20,42.0,0.008106231689453125,0.008106231689453125,0.008106231689453125,0.008106231689453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341962418556579,0.0,0.4341962418556579,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6389.0,0.0,6389.0,6389.0,0.0,0.0,0.0,0.0,0.0,0,0,1
94,0,1,2.30309796333313,20,24,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43419777009952387,0.0,0.43419777009952387,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
94,1,1,2.3031139373779297,20,20,42.0,0.007867813110351562,0.007867813110351562,0.007867813110351562,0.007867813110351562,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341947585704289,0.0,0.4341947585704289,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,60020.0,0.0,60020.0,60020.0,0.0,0.0,0.0,0.0,0.0,0,0,1
95,0,1,2.303118944168091,20,24,42.0,0.0050067901611328125,0.0050067901611328125,0.0050067901611328125,0.0050067901611328125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43419381466692325,0.0,0.43419381466692325,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
95,1,1,2.303126096725464,20,20,42.0,0.007152557373046875,0.007152557373046875,0.007152557373046875,0.007152557373046875,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43419246624046287,0.0,0.43419246624046287,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5002.0,0.0,5002.0,5002.0,0.0,0.0,0.0,0.0,0.0,0,0,1
96,0,1,2.303118944168091,20,24,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43419381466692325,0.0,0.43419381466692325,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
96,1,1,2.303133010864258,20,20,42.0,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43419116276951236,0.0,0.43419116276951236,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1110.0,0.0,1110.0,1110.0,0.0,0.0,0.0,0.0,0.0,0,0,1
97,0,1,2.303118944168091,20,24,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43419381466692325,0.0,0.43419381466692325,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
97,1,1,2.3031370639801025,20,20,42.0,0.0040531158447265625,0.0040531158447265625,0.0040531158447265625,0.0040531158447265625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341903986694903,0.0,0.4341903986694903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5087.0,0.0,5087.0,5087.0,0.0,0.0,0.0,0.0,0.0,0,0,1
98,0,1,2.3031609058380127,20,24,42.0,0.02384185791015625,0.02384185791015625,0.02384185791015625,0.02384185791015625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43418590401791607,0.0,0.43418590401791607,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
98,1,1,2.3031680583953857,20,20,42.0,0.007152557373046875,0.007152557373046875,0.007152557373046875,0.007152557373046875,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43418455564058955,0.0,0.43418455564058955,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9944.0,0.0,9944.0,9944.0,0.0,0.0,0.0,0.0,0.0,0,0,1
99,0,1,2.3032100200653076,20,24,42.0,0.041961669921875,0.041961669921875,0.041961669921875,0.041961669921875,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43417664532895917,0.0,0.43417664532895917,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
99,1,1,2.303215980529785,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43417552172852686,0.0,0.43417552172852686,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1024.0,0.0,1024.0,1024.0,0.0,0.0,0.0,0.0,0.0,0,0,1
100,0,1,2.3032500743865967,20,24,42.0,0.03409385681152344,0.03409385681152344,0.03409385681152344,0.03409385681152344,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341690948458216,0.0,0.4341690948458216,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
100,1,1,2.3032569885253906,20,20,42.0,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341677915151917,0.0,0.4341677915151917,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7000.0,0.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0,0,1
101,0,1,2.3032820224761963,20,24,42.0,0.025033950805664062,0.025033950805664062,0.025033950805664062,0.025033950805664062,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43416307262491766,0.0,0.43416307262491766,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
101,1,1,2.3032889366149902,20,20,42.0,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43416176933044354,0.0,0.43416176933044354,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,49159.0,0.0,49159.0,49159.0,0.0,0.0,0.0,0.0,0.0,0,0,1
102,0,1,2.3033289909362793,20,24,42.0,0.0400543212890625,0.0400543212890625,0.0400543212890625,0.0400543212890625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43415421936469023,0.0,0.43415421936469023,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
102,1,1,2.3033370971679688,20,20,42.0,0.008106231689453125,0.008106231689453125,0.008106231689453125,0.008106231689453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.434152691427379,0.0,0.434152691427379,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10778.0,0.0,10778.0,10778.0,0.0,0.0,0.0,0.0,0.0,0,0,1
103,0,1,2.3033289909362793,20,24,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43415421936469023,0.0,0.43415421936469023,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
103,1,1,2.30334210395813,20,20,42.0,0.0050067901611328125,0.0050067901611328125,0.0050067901611328125,0.0050067901611328125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341517477067653,0.0,0.4341517477067653,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1097.0,0.0,1097.0,1097.0,0.0,0.0,0.0,0.0,0.0,0,0,1
104,0,1,2.303394079208374,20,24,42.0,0.051975250244140625,0.051975250244140625,0.051975250244140625,0.051975250244140625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43414195123036786,0.0,0.43414195123036786,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
104,1,1,2.3034069538116455,20,20,42.0,0.012874603271484375,0.012874603271484375,0.012874603271484375,0.012874603271484375,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341395246485707,0.0,0.4341395246485707,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1076.0,0.0,1076.0,1076.0,0.0,0.0,0.0,0.0,0.0,0,0,1
105,0,1,2.303394079208374,20,24,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43414195123036786,0.0,0.43414195123036786,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
105,1,1,2.303412914276123,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341384012402582,0.0,0.4341384012402582,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56738.0,0.0,56738.0,56738.0,0.0,0.0,0.0,0.0,0.0,0,0,1
106,0,1,2.3034169673919678,20,24,42.0,0.0040531158447265625,0.0040531158447265625,0.0040531158447265625,0.0040531158447265625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341376373259267,0.0,0.4341376373259267,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
106,1,1,2.303421974182129,20,20,42.0,0.0050067901611328125,0.0050067901611328125,0.0050067901611328125,0.0050067901611328125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341366936707582,0.0,0.4341366936707582,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7921.0,0.0,7921.0,7921.0,0.0,0.0,0.0,0.0,0.0,0,0,1
107,0,1,2.3034379482269287,20,24,42.0,0.015974044799804688,0.015974044799804688,0.015974044799804688,0.015974044799804688,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43413368298883415,0.0,0.43413368298883415,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
107,1,1,2.303446054458618,20,20,42.0,0.008106231689453125,0.008106231689453125,0.008106231689453125,0.008106231689453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341321551960683,0.0,0.4341321551960683,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1
108,0,1,2.3035120964050293,20,24,42.0,0.06604194641113281,0.06604194641113281,0.06604194641113281,0.06604194641113281,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341197085791942,0.0,0.4341197085791942,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
108,1,1,2.303518056869507,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.434118585273434,0.0,0.434118585273434,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1080.0,0.0,1080.0,1080.0,0.0,0.0,0.0,0.0,0.0,0,0,1
109,0,1,2.303544044494629,20,24,42.0,0.025987625122070312,0.025987625122070312,0.025987625122070312,0.025987625122070312,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43411368772824505,0.0,0.43411368772824505,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
109,1,1,2.3035500049591064,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4341125644536431,0.0,0.4341125644536431,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2809.0,0.0,2809.0,2809.0,0.0,0.0,0.0,0.0,0.0,0,0,1
110,0,1,2.303640127182007,20,24,42.0,0.09012222290039062,0.09012222290039062,0.09012222290039062,0.09012222290039062,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43409558125004466,0.0,0.43409558125004466,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
110,1,1,2.3036460876464844,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4340944580691421,0.0,0.4340944580691421,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,49175.0,0.0,49175.0,49175.0,0.0,0.0,0.0,0.0,0.0,0,0,1
111,0,1,2.303905963897705,20,24,42.0,0.2598762512207031,0.2598762512207031,0.2598762512207031,0.2598762512207031,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43404549303228446,0.0,0.43404549303228446,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
111,1,1,2.3039119243621826,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4340443701105636,0.0,0.4340443701105636,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19780.0,0.0,19780.0,19780.0,0.0,0.0,0.0,0.0,0.0,0,0,1
112,0,1,2.3040030002593994,20,24,42.0,0.09107589721679688,0.09107589721679688,0.09107589721679688,0.09107589721679688,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43402721258931243,0.0,0.43402721258931243,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
112,1,1,2.304008960723877,20,20,42.0,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0059604644775390625,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4340260897621763,0.0,0.4340260897621763,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1081.0,0.0,1081.0,1081.0,0.0,0.0,0.0,0.0,0.0,0,0,1
113,0,1,2.3040339946746826,20,24,42.0,0.025033950805664062,0.025033950805664062,0.025033950805664062,0.025033950805664062,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43402137395164375,0.0,0.43402137395164375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
113,1,1,2.3040459156036377,20,20,42.0,0.011920928955078125,0.011920928955078125,0.011920928955078125,0.011920928955078125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.43401912836359846,0.0,0.43401912836359846,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3301.0,0.0,3301.0,3301.0,0.0,0.0,0.0,0.0,0.0,0,0,1
114,0,1,2.304176092147827,20,24,42.0,0.13017654418945312,0.13017654418945312,0.13017654418945312,0.13017654418945312,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4339946080543934,0.0,0.4339946080543934,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40092.0,0.0,40092.0,40092.0,0.0,0.0,0.0,0.0,0.0,0,0,1
114,1,1,2.304183006286621,20,20,42.0,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0069141387939453125,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.4339933057711339,0.0,0.4339933057711339,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5730.0,0.0,5730.0,5730.0,0.0,0.0,0.0,0.0,0.0,0,0,1
